,Date&nbsp;,League,Map,Opponent,Result,
+,08-02-04,2008 Spring MST Pr..,Katrina,Spear,Win,
+,08-02-04,2008 Spring MST Pr..,Fantasy II,Spear,Win,
+,08-01-10,2007-08 Minor League,Baekmagoji,GanZi,Win,
+,08-01-10,2007-08 Minor League,Blue Storm,punsoo,Win,
+,08-01-03,2007-08 Minor League,Baekmagoji,Major,Loss,
+,08-01-03,2007-08 Minor League,Python,kkong,Win,
+,07-12-27,2007-08 Minor League,Monty Hall SE,Movie,Win,
+,07-12-27,2007-08 Minor League,Monty Hall SE,Favian,Win,
+,07-12-24,Shinhan07 Proleagu..,Python,Flash,Loss,
+,07-12-20,2007-08 Minor League,Baekmagoji,Ruin,Win,
+,07-12-20,2007-08 Minor League,Baekmagoji,pepe,Loss,
+,07-12-19,Shinhan07 Proleagu..,Python,HiyA,Loss,
+,07-12-05,Shinhan07 Proleagu..,Python,free,Loss,
+,07-11-20,2007 Winter MST Pr..,Blue Storm,oDin,Loss,
+,07-11-20,2007 Winter MST Pr..,Zodiac,oDin,Loss,
+,07-11-20,2007 Winter MST Pr..,Python,oDin,Win,
+,07-11-20,2007 Winter MST Pr..,Python,Heng,Win,
+,07-11-20,2007 Winter MST Pr..,Blue Storm,Heng,Win,
+,07-11-20,2007 Winter MST Pr..,Blue Storm,Kingdom,Win,
+,07-11-20,2007 Winter MST Pr..,Zodiac,Kingdom,Win,
+,07-08-20,2007 Fall OSC Prel..,Monty Hall,Pure,Loss,
+,07-08-20,2007 Fall OSC Prel..,Fantasy,Pure,Loss,
+,07-08-20,2007 Fall OSC Prel..,Monty Hall,free,Win,
+,07-08-20,2007 Fall OSC Prel..,Fantasy,free,Loss,
+,07-08-20,2007 Fall OSC Prel..,Python,free,Win,
+,07-08-20,2007 Fall OSC Prel..,Fantasy,Drug,Win,
+,07-08-20,2007 Fall OSC Prel..,Python,Drug,Loss,
+,07-08-20,2007 Fall OSC Prel..,Monty Hall,Drug,Win,
+,07-08-10,Seoul e-Sports Fes..,Sin Peaks of Bae..,s2,Loss,
+,07-08-10,Seoul e-Sports Fes..,Python,s2,Loss,
+,07-07-19,2007 Fall MST Prel..,Python,Pure,Loss,
+,07-07-19,2007 Fall MST Prel..,Desperado,Pure,Win,
+,07-07-19,2007 Fall MST Prel..,Monty Hall,Pure,Loss,
+,07-07-19,2007 Fall MST Prel..,Desperado,ShinHwA,Win,
+,07-07-19,2007 Fall MST Prel..,Monty Hall,ShinHwA,Win,
+,07-07-19,2007 Fall MST Prel..,Python,ShinHwA,Loss,
+,07-05-30,Shinhan07 Proleagu..,Nemesis,Chalrenge,Loss,
+,07-05-25,2007 Summer OSC Pr..,Hitchhiker,Jy,Loss,
+,07-05-25,2007 Summer OSC Pr..,Monty Hall,Jy,Win,
+,07-05-25,2007 Summer OSC Pr..,Python,Jy,Loss,
+,07-03-16,2007 Spring MST Pr..,Reverse Temple,Shark,Loss,
+,07-03-16,2007 Spring MST Pr..,Longinus 2,Shark,Loss,
+,07-03-15,2007 Spring ODT Pr..,Longinus 2,][Min][Gu][,Loss,
+,07-03-15,2007 Spring ODT Pr..,Hitchhiker,][Min][Gu][,Win,
+,07-03-15,2007 Spring ODT Pr..,Neo Arkanoid,][Min][Gu][,Loss,
