,Date&nbsp;,League,Map,Opponent,Result,
+,08-12-12,2008 Winter OSL Pr..,Medusa,Shine,Loss,
+,08-12-12,2008 Winter OSL Pr..,Rush Hour 3,JangBi,Win,
+,08-12-12,2008 Winter OSL Pr..,Medusa,JangBi,Win,
+,08-12-12,2008 Winter OSL Pr..,Sin Chupung-Ryeong,JangBi,Loss,
+,08-12-12,2008 Winter OSL Pr..,Sin Chupung-Ryeong,MVP,Win,
+,08-12-12,2008 Winter OSL Pr..,Rush Hour 3,MVP,Win,
+,08-12-06,MBC Survivor 16th,Destination,GGPlay,Win,
+,08-12-06,MBC Survivor 16th,Byzantium 2,Flash,Win,
+,08-11-27,2008 Winter MST Pr..,Destination,Melon,Win,
+,08-11-27,2008 Winter MST Pr..,Colosseum II,Melon,Win,
+,08-11-27,2008 Winter MST Pr..,Destination,Pure,Win,
+,08-11-27,2008 Winter MST Pr..,Colosseum II,Pure,Loss,
+,08-11-27,2008 Winter MST Pr..,Medusa,Pure,Win,
+,08-11-27,2008 Winter MST Pr..,Medusa,Juni,Win,
+,08-11-27,2008 Winter MST Pr..,Destination,Juni,Win,
+,08-08-01,2008 Fall MST Prel..,Athena,PianO,Loss,
+,08-08-01,2008 Fall MST Prel..,Troy,PianO,Win,
+,08-08-01,2008 Fall MST Prel..,Blue Storm,PianO,Loss,
+,08-07-30,2008 Fall OSL Prel..,Athena,Major,Loss,
+,08-07-30,2008 Fall OSL Prel..,Blue Storm,Major,Loss,
+,08-07-30,2008 Fall OSL Prel..,Blue Storm,XellOs,Win,
+,08-07-30,2008 Fall OSL Prel..,Troy,XellOs,Win,
+,08-06-19,2008 Minor League,Othello,Major,Loss,
+,08-05-15,2008 Minor League,Colosseum,NsP_Destiny,Loss,
+,08-05-08,2008 Minor League,Andromeda,ToSky,Loss,
