p1,p2,result,date
D. Gimeno-Traver,I. Andreev,Win,11-05-15
D. Gimeno-Traver,I. Andreev,Loss,11-05-15
D. Gimeno-Traver,I. Andreev,Loss,11-05-15
M. Sharapova,S. Stosur,Win,11-05-15
M. Sharapova,S. Stosur,Win,11-05-15
F. Volandri,A. Dolgopolov,Loss,11-05-15
F. Volandri,A. Dolgopolov,Loss,11-05-15
R. Nadal,N. Djokovic,Loss,11-05-15
R. Nadal,N. Djokovic,Loss,11-05-15
D. Cibulkova,K. Barrois,Win,11-06-15
D. Cibulkova,K. Barrois,Win,11-06-15
F. Pennetta,J. Dokic,Loss,11-06-15
F. Pennetta,J. Dokic,Loss,11-06-15
F. Volandri,A. Bogomolov Jr,Loss,11-06-15
F. Volandri,A. Bogomolov Jr,Loss,11-06-15
D. Tursunov,N. Mahut,Win,11-06-15
D. Tursunov,N. Mahut,Win,11-06-15
D. Tursunov,N. Mahut,Loss,11-06-15
A. Parra Santonja,Y. Wickmayer,Win,11-06-15
A. Parra Santonja,Y. Wickmayer,Loss,11-06-15
A. Parra Santonja,Y. Wickmayer,Loss,11-06-15
C. Suarez Navarro,E. Ivanova,Loss,11-06-15
C. Suarez Navarro,E. Ivanova,Loss,11-06-15
K. Woerle,A. Wozniak,Loss,11-06-15
K. Woerle,A. Wozniak,Loss,11-06-15
E. Sema,S. Soler-Espinosa,Loss,11-06-15
E. Sema,S. Soler-Espinosa,Loss,11-06-15
M. Barthel,V. Savinykh,Win,11-06-15
M. Barthel,V. Savinykh,Win,11-06-15
E. Birnerova,K. Pliskova,Loss,11-06-15
E. Birnerova,K. Pliskova,Loss,11-06-15
M. Erakovic,S. Ferguson,Win,11-06-15
M. Erakovic,S. Ferguson,Win,11-06-15
I. Falconi,E. Bogdan,Win,11-06-15
I. Falconi,E. Bogdan,Win,11-06-15
N. Lertcheewakarn,K. Chang,Loss,11-06-15
N. Lertcheewakarn,K. Chang,Loss,11-06-15
A. Rodionova,K. Nara,Win,11-06-15
A. Rodionova,K. Nara,Win,11-06-15
T. Tanasugarn,R. Kulikova,Win,11-06-15
T. Tanasugarn,R. Kulikova,Win,11-06-15
A. Floris,E. Cabeza Candela,Loss,11-06-15
A. Floris,E. Cabeza Candela,Loss,11-06-15
S. Stephens,N. Bratchikova,Win,11-06-15
S. Stephens,N. Bratchikova,Loss,11-06-15
S. Stephens,N. Bratchikova,Loss,11-06-15
R.Bopanna/A.Qureshi,P.Andujar/G.Garcia-Lopez,Win,11-06-15
R.Bopanna/A.Qureshi,P.Andujar/G.Garcia-Lopez,Win,11-06-15
O. Savchuk,J. Namigata,Win,11-06-15
O. Savchuk,J. Namigata,Loss,11-06-15
O. Savchuk,J. Namigata,Loss,11-06-15
B. Garcia Vidagany,L. Tsurenko,Win,11-06-15
B. Garcia Vidagany,L. Tsurenko,Loss,11-06-15
B. Garcia Vidagany,L. Tsurenko,Loss,11-06-15
A. Rus,L. Lee-Waters,Win,11-06-15
A. Rus,L. Lee-Waters,Loss,11-06-15
A. Rus,L. Lee-Waters,Loss,11-06-15
M. Koryttseva,S. Foretz Gacon,Win,11-06-15
M. Koryttseva,S. Foretz Gacon,Loss,11-06-15
M. Koryttseva,S. Foretz Gacon,Loss,11-06-15
C.Kas/A.Peya,R.Lindstedt/H.Tecau,Win,11-06-15
C.Kas/A.Peya,R.Lindstedt/H.Tecau,Loss,11-06-15
C.Kas/A.Peya,R.Lindstedt/H.Tecau,Loss,11-06-15
V. Azarenka,E. Baltacha,Win,11-06-15
V. Azarenka,E. Baltacha,Win,11-06-15
I. Kunitsyn,I. Marchenko,Win,11-06-15
I. Kunitsyn,I. Marchenko,Win,11-06-15
I. Kunitsyn,I. Marchenko,Loss,11-06-15
P. Kvitova,E. Makarova,Win,11-06-15
P. Kvitova,E. Makarova,Win,11-06-15
R. Vinci,A. Dulgheru,Win,11-06-15
R. Vinci,A. Dulgheru,Win,11-06-15
J. Larsson,K. Flipkens,Win,11-06-15
J. Larsson,K. Flipkens,Win,11-06-15
J. Larsson,K. Flipkens,Loss,11-06-15
V. Williams,A. Ivanovic,Win,11-06-15
V. Williams,A. Ivanovic,Win,11-06-15
G. Voskoboeva,N. Piquion,Win,11-06-15
G. Voskoboeva,N. Piquion,Win,11-06-15
H. El Tabakh,S. Dubois,Loss,11-06-15
H. El Tabakh,S. Dubois,Loss,11-06-15
N. Llagostera Vives,Z. Kucova,Loss,11-06-15
N. Llagostera Vives,Z. Kucova,Loss,11-06-15
M. South,M. Doi,Loss,11-06-15
M. South,M. Doi,Loss,11-06-15
E. Gallovits-Hall,T. Luzhanska,Loss,11-06-15
E. Gallovits-Hall,T. Luzhanska,Loss,11-06-15
A. Glatch,C. Garcia,Win,11-06-15
A. Glatch,C. Garcia,Win,11-06-15
M. Camerin,V. Diatchenko,Loss,11-06-15
M. Camerin,V. Diatchenko,Loss,11-06-15
A.Bogomolov Jr/A.Haider-Maurer,F.Polasek/I.Zelenay,Loss,11-06-15
A.Bogomolov Jr/A.Haider-Maurer,F.Polasek/I.Zelenay,Loss,11-06-15
C. Giorgi,Y. Meusburger,Win,11-06-15
C. Giorgi,Y. Meusburger,Win,11-06-15
C. Giorgi,Y. Meusburger,Loss,11-06-15
B. Dabul,J. Mertl,Win,11-06-15
B. Dabul,J. Mertl,Win,11-06-15
J. Dasnieres De Veigy,E. Prodon,Win,11-06-15
J. Dasnieres De Veigy,E. Prodon,Win,11-06-15
J. Dasnieres De Veigy,E. Prodon,Loss,11-06-15
B.Zahlavova Strycova/K.Zakopalova,L.Dominguez Lino/A.Parra Santonja,Win,11-06-15
B.Zahlavova Strycova/K.Zakopalova,L.Dominguez Lino/A.Parra Santonja,Win,11-06-15
B.Zahlavova Strycova/K.Zakopalova,L.Dominguez Lino/A.Parra Santonja,Loss,11-06-15
E.Butorac/J.Rojer,D.Bracciali/F.Cermak,Loss,11-06-15
E.Butorac/J.Rojer,D.Bracciali/F.Cermak,Loss,11-06-15
G. Dimitrov,K. Anderson,Win,11-06-15
G. Dimitrov,K. Anderson,Win,11-06-15
J. Tipsarevic,J. Ward,Win,11-06-15
J. Tipsarevic,J. Ward,Win,11-06-15
J. Tipsarevic,J. Ward,Loss,11-06-15
M. Berrer,S. Giraldo,Loss,11-06-15
B. Jovanovski,S. Stosur,Loss,11-06-15
B. Jovanovski,S. Stosur,Loss,11-06-15
A.Keothavong/H.Watson,S.Peng/J.Zheng,Loss,11-06-15
A.Keothavong/H.Watson,S.Peng/J.Zheng,Loss,11-06-15
D. Young,A. Seppi,Loss,11-06-15
D. Young,A. Seppi,Loss,11-06-15
V. Zvonareva,S. Williams,Win,11-06-15
V. Zvonareva,S. Williams,Win,11-06-15
V. Zvonareva,S. Williams,Loss,11-06-15
X. Malisse,J. Huta Galung,Win,11-06-15
X. Malisse,J. Huta Galung,Win,11-06-15
Y.Lu/O.Marach,M.Melo/B.Soares,Win,11-06-15
Y.Lu/O.Marach,M.Melo/B.Soares,Loss,11-06-15
Y.Lu/O.Marach,M.Melo/B.Soares,Loss,11-06-15
A. Radwanska,F. Schiavone,Win,11-06-15
A. Radwanska,F. Schiavone,Win,11-06-15
J. Benneteau,S. Dev Varman,Win,11-06-15
J. Benneteau,S. Dev Varman,Win,11-06-15
J. Benneteau,S. Dev Varman,Loss,11-06-15
M.Kondratieva/S.Sun,D.Cibulkova/F.Pennetta,Loss,11-06-15
M.Kondratieva/S.Sun,D.Cibulkova/F.Pennetta,Loss,11-06-15
K.Barrois/J.Woehr,K.Flipkens/C.Vandeweghe,Loss,11-06-15
K.Barrois/J.Woehr,K.Flipkens/C.Vandeweghe,Loss,11-06-15
J.Cerretani/P.Marx,J.Huta Galung/R.Wassen,Win,11-06-15
J.Cerretani/P.Marx,J.Huta Galung/R.Wassen,Loss,11-06-15
J.Cerretani/P.Marx,J.Huta Galung/R.Wassen,Loss,11-06-15
J. Nieminen,D. Gremelmayr,Win,11-06-15
J. Nieminen,D. Gremelmayr,Loss,11-06-15
J. Nieminen,D. Gremelmayr,Loss,11-06-15
M. Martinez Sanchez,M. Bartoli,Loss,11-06-15
M. Martinez Sanchez,M. Bartoli,Loss,11-06-15
S.Mirza/E.Vesnina,J.Gajdosova/S.Stosur,Win,11-06-15
S.Mirza/E.Vesnina,J.Gajdosova/S.Stosur,Loss,11-06-15
S.Mirza/E.Vesnina,J.Gajdosova/S.Stosur,Loss,11-06-15
W. Odesnik,H. Zeballos,Win,11-06-15
W. Odesnik,H. Zeballos,Loss,11-06-15
W. Odesnik,H. Zeballos,Loss,11-06-15
R.Bopanna/A.Qureshi,G.Dimitrov/A.Seppi,Loss,11-06-15
R.Bopanna/A.Qureshi,G.Dimitrov/A.Seppi,Loss,11-06-15
S. Errani,S. Kuznetsova,Win,11-06-15
S. Errani,S. Kuznetsova,Loss,11-06-15
S. Errani,S. Kuznetsova,Loss,11-06-15
D. Hantuchova,N. Li,Win,11-06-15
D. Hantuchova,N. Li,Win,11-06-15
K.Peschke/K.Srebotnik,N.Grandin/V.Uhlirova,Win,11-06-15
K.Peschke/K.Srebotnik,N.Grandin/V.Uhlirova,Win,11-06-15
M.Martinez Sanchez/A.Medina Garrigues,J.Craybas/V.Dushevina,Win,11-06-15
M.Martinez Sanchez/A.Medina Garrigues,J.Craybas/V.Dushevina,Win,11-06-15
S.Peng/J.Zheng,B.Mattek-Sands/M.Shaughnessy,Loss,11-06-15
S.Peng/J.Zheng,B.Mattek-Sands/M.Shaughnessy,Loss,11-06-15
J. Tsonga,R. Stepanek,Loss,11-06-15
J. Tsonga,R. Stepanek,Loss,11-06-15
P. Riba,S. Galvani,Win,11-06-15
P. Riba,S. Galvani,Loss,11-06-15
P. Riba,S. Galvani,Loss,11-06-15
R. Haase,M. Baghdatis,Loss,11-06-15
R. Haase,M. Baghdatis,Loss,11-06-15
E. Rodina,O. Rogowska,Win,11-01-16
E. Rodina,O. Rogowska,Win,11-01-16
T. Tanasugarn,M. Sharapova,Loss,11-01-16
T. Tanasugarn,M. Sharapova,Loss,11-01-16
T. Bacsinszky,M. Niculescu,Loss,11-01-16
T. Bacsinszky,M. Niculescu,Loss,11-01-16
S. Stakhovsky,D. Brands,Win,11-01-16
S. Stakhovsky,D. Brands,Win,11-01-16
S. Stakhovsky,D. Brands,Win,11-01-16
L. Hradecka,A. Brianti,Loss,11-01-16
L. Hradecka,A. Brianti,Loss,11-01-16
J. Goerges,E. Gallovits-Hall,Win,11-01-16
J. Goerges,E. Gallovits-Hall,Win,11-01-16
J. Goerges,E. Gallovits-Hall,Loss,11-01-16
A. Parra Santonja,F. Schiavone,Win,11-01-16
A. Parra Santonja,F. Schiavone,Loss,11-01-16
A. Parra Santonja,F. Schiavone,Loss,11-01-16
K. Kanepi,M. Rybarikova,Win,11-01-16
K. Kanepi,M. Rybarikova,Win,11-01-16
K. Kanepi,M. Rybarikova,Loss,11-01-16
A. Kerber,D. Cibulkova,Win,11-01-16
A. Kerber,D. Cibulkova,Loss,11-01-16
A. Kerber,D. Cibulkova,Loss,11-01-16
C. Berlocq,R. Haase,Loss,11-01-16
C. Berlocq,R. Haase,Loss,11-01-16
C. Berlocq,R. Haase,Loss,11-01-16
S. Greul,J. Monaco,Loss,11-01-16
S. Greul,J. Monaco,Loss,11-01-16
S. Greul,J. Monaco,Loss,11-01-16
F. Fognini,K. Nishikori,Win,11-01-16
F. Fognini,K. Nishikori,Loss,11-01-16
F. Fognini,K. Nishikori,Loss,11-01-16
F. Fognini,K. Nishikori,Loss,11-01-16
M. Przysiezny,I. Kunitsyn,Win,11-01-16
M. Przysiezny,I. Kunitsyn,Loss,11-01-16
M. Przysiezny,I. Kunitsyn,Loss,11-01-16
M. Przysiezny,I. Kunitsyn,Loss,11-01-16
T. De Bakker,G. Monfils,Win,11-01-16
T. De Bakker,G. Monfils,Win,11-01-16
T. De Bakker,G. Monfils,Loss,11-01-16
T. De Bakker,G. Monfils,Loss,11-01-16
T. De Bakker,G. Monfils,Loss,11-01-16
F. Gil,P. Cuevas,Win,11-01-16
F. Gil,P. Cuevas,Win,11-01-16
F. Gil,P. Cuevas,Win,11-01-16
F. Gil,P. Cuevas,Loss,11-01-16
F. Gil,P. Cuevas,Loss,11-01-16
L. Kubot,S. Querrey,Win,11-01-16
L. Kubot,S. Querrey,Win,11-01-16
L. Kubot,S. Querrey,Win,11-01-16
L. Kubot,S. Querrey,Loss,11-01-16
L. Kubot,S. Querrey,Loss,11-01-16
M. Fish,V. Hanescu,Win,11-01-16
M. Fish,V. Hanescu,Win,11-01-16
M. Fish,V. Hanescu,Win,11-01-16
M. Fish,V. Hanescu,Loss,11-01-16
M. Fish,V. Hanescu,Loss,11-01-16
C. Wozniacki,G. Dulko,Win,11-01-16
C. Wozniacki,G. Dulko,Win,11-01-16
N. Davydenko,F. Mayer,Win,11-01-16
N. Davydenko,F. Mayer,Loss,11-01-16
N. Davydenko,F. Mayer,Loss,11-01-16
N. Davydenko,F. Mayer,Loss,11-01-16
R. Harrison,A. Mannarino,Loss,11-01-16
R. Harrison,A. Mannarino,Loss,11-01-16
R. Harrison,A. Mannarino,Loss,11-01-16
K. Sprem,C. Scheepers,Win,11-01-16
K. Sprem,C. Scheepers,Loss,11-01-16
K. Sprem,C. Scheepers,Loss,11-01-16
P. Andujar,X. Malisse,Loss,11-01-16
P. Andujar,X. Malisse,Loss,11-01-16
P. Andujar,X. Malisse,Loss,11-01-16
D. Hantuchova,R. Kulikova,Win,11-01-16
D. Hantuchova,R. Kulikova,Loss,11-01-16
D. Hantuchova,R. Kulikova,Loss,11-01-16
J. Acasuso,A. Dolgopolov,Win,11-02-16
J. Acasuso,A. Dolgopolov,Win,11-02-16
A. Roddick,R. Berankis,Win,11-02-16
A. Roddick,R. Berankis,Win,11-02-16
A. Roddick,R. Berankis,Loss,11-02-16
S. Querrey,D. Istomin,Win,11-02-16
S. Querrey,D. Istomin,Win,11-02-16
S. Querrey,D. Istomin,Loss,11-02-16
R. Vinci,V. Zvonareva,Loss,11-02-16
R. Vinci,V. Zvonareva,Loss,11-02-16
S. Peer,A. Dulgheru,Win,11-02-16
S. Peer,A. Dulgheru,Win,11-02-16
A. Radwanska,A. Sevastova,Win,11-02-16
A. Radwanska,A. Sevastova,Win,11-02-16
S. Zhang,F. Schiavone,Loss,11-02-16
S. Zhang,F. Schiavone,Loss,11-02-16
V. Azarenka,S. Peng,Win,11-02-16
V. Azarenka,S. Peng,Win,11-02-16
V. Azarenka,S. Peng,Loss,11-02-16
T. Bacsinszky,M. Bartoli,Win,11-02-16
T. Bacsinszky,M. Bartoli,Loss,11-02-16
T. Bacsinszky,M. Bartoli,Loss,11-02-16
L. Kirche,H. Khaddari,Win,11-02-16
L. Kirche,H. Khaddari,Win,11-02-16
A. Golubev,I. Ljubicic,Loss,11-02-16
A. Golubev,I. Ljubicic,Loss,11-02-16
S. Kuznetsova,T. Pironkova,Win,11-02-16
S. Kuznetsova,T. Pironkova,Win,11-02-16
S. Kuznetsova,T. Pironkova,Loss,11-02-16
N. Ciric,I. Klec,Win,11-02-16
N. Ciric,I. Klec,Loss,11-02-16
N. Ciric,I. Klec,Loss,11-02-16
F. Skugor,G. Alcaide,Win,11-02-16
F. Skugor,G. Alcaide,Loss,11-02-16
F. Skugor,G. Alcaide,Loss,11-02-16
G. Olaso,A. Kuznetsov,Win,11-02-16
G. Olaso,A. Kuznetsov,Win,11-02-16
G. Olaso,A. Kuznetsov,Loss,11-02-16
A. Veic,S. Greul,Loss,11-02-16
A. Veic,S. Greul,Loss,11-02-16
S. Stosur,S. Errani,Win,11-02-16
S. Stosur,S. Errani,Win,11-02-16
A. Di Mauro,K. Kim,Win,11-02-16
A. Di Mauro,K. Kim,Win,11-02-16
A. Di Mauro,K. Kim,Loss,11-02-16
V. Crivoi,S. Vagnozzi,Win,11-02-16
V. Crivoi,S. Vagnozzi,Win,11-02-16
R. El Amrani,B. Knittel,Win,11-02-16
R. El Amrani,B. Knittel,Loss,11-02-16
R. El Amrani,B. Knittel,Loss,11-02-16
E. Gulbis,P. Petzschner,Loss,11-02-16
E. Gulbis,P. Petzschner,Loss,11-02-16
S. Mirza,A. Morita,Loss,11-02-16
S. Mirza,A. Morita,Loss,11-02-16
A. Kleybanova,J. Groth,Win,11-02-16
A. Kleybanova,J. Groth,Win,11-02-16
A. Clement,E. Roger-Vasselin,Loss,11-02-16
A. Clement,E. Roger-Vasselin,Loss,11-02-16
C. Scheepers,J. Jankovic,Loss,11-02-16
C. Scheepers,J. Jankovic,Loss,11-02-16
L. Kirche,J. Pospisil,Loss,11-02-16
L. Kirche,J. Pospisil,Loss,11-02-16
J. Zheng,P. Schnyder,Win,11-02-16
J. Zheng,P. Schnyder,Loss,11-02-16
J. Zheng,P. Schnyder,Loss,11-02-16
K. Zakopalova,F. Pennetta,Win,11-02-16
K. Zakopalova,F. Pennetta,Loss,11-02-16
K. Zakopalova,F. Pennetta,Loss,11-02-16
J. Tsonga,S. Stakhovsky,Win,11-02-16
J. Tsonga,S. Stakhovsky,Win,11-02-16
J. Tsonga,S. Stakhovsky,Loss,11-02-16
K. Kanepi,A. Petkovic,Win,11-02-16
K. Kanepi,A. Petkovic,Win,11-02-16
K. Kanepi,A. Petkovic,Loss,11-02-16
M. Johansson,Y. Meusburger,Win,11-02-16
M. Johansson,Y. Meusburger,Win,11-02-16
C. Wozniacki,A. Chakvetadze,Win,11-02-16
P. Mayr-Achleitner ,C. Suarez Navarro,Win,11-02-16
P. Mayr-Achleitner ,C. Suarez Navarro,Loss,11-02-16
P. Mayr-Achleitner ,C. Suarez Navarro,Loss,11-02-16
X. Malisse,F. Serra,Loss,11-02-16
C. Vandeweghe,A. Stevenson,Win,11-02-16
C. Vandeweghe,A. Stevenson,Win,11-02-16
S. Foretz Gacon,H. Watson,Win,11-02-16
S. Foretz Gacon,H. Watson,Loss,11-02-16
S. Foretz Gacon,H. Watson,Loss,11-02-16
Y. Wickmayer,N. Li,Win,11-02-16
Y. Wickmayer,N. Li,Win,11-02-16
Y. Wickmayer,N. Li,Loss,11-02-16
F. Fognini,A. Montanes,Win,11-02-16
F. Fognini,A. Montanes,Loss,11-02-16
F. Fognini,A. Montanes,Loss,11-02-16
S. Zahlavova,L. Hradecka,Loss,11-02-16
S. Zahlavova,L. Hradecka,Loss,11-02-16
L. Hewitt,Y. Lu,Win,11-02-16
L. Hewitt,Y. Lu,Win,11-02-16
N. Davydenko,G. Simon,Loss,11-02-16
N. Davydenko,G. Simon,Loss,11-02-16
S. Fichman,C. Castano,Win,11-02-16
S. Fichman,C. Castano,Loss,11-02-16
S. Fichman,C. Castano,Loss,11-02-16
R. Marino,S. Cirstea,Win,11-02-16
R. Marino,S. Cirstea,Win,11-02-16
R. Marino,S. Cirstea,Loss,11-02-16
J. Melzer,A. Seppi,Win,11-02-16
J. Melzer,A. Seppi,Win,11-02-16
J. Chela,H. Zeballos,Win,11-02-16
J. Chela,H. Zeballos,Win,11-02-16
E. Rodina,M. Oudin,Win,11-02-16
E. Rodina,M. Oudin,Win,11-02-16
L. Lacko,M. Fish,Win,11-02-16
L. Lacko,M. Fish,Loss,11-02-16
L. Lacko,M. Fish,Loss,11-02-16
V. Hanescu,S. Wawrinka,Win,11-02-16
V. Hanescu,S. Wawrinka,Loss,11-02-16
V. Hanescu,S. Wawrinka,Loss,11-02-16
R. Kendrick,J. Blake,Win,11-02-16
R. Kendrick,J. Blake,Win,11-02-16
M. Raonic,F. Verdasco,Win,11-02-16
M. Raonic,F. Verdasco,Win,11-02-16
M. Raonic,F. Verdasco,Loss,11-02-16
J. Monaco,E. Schwank,Win,11-02-16
J. Monaco,E. Schwank,Win,11-02-16
Y. Wickmayer,D. Cibulkova,Win,11-03-16
Y. Wickmayer,D. Cibulkova,Win,11-03-16
M. Raonic,R. Harrison,Win,11-03-16
M. Raonic,R. Harrison,Loss,11-03-16
M. Raonic,R. Harrison,Loss,11-03-16
E. Naranjo,D. Sela,Loss,11-03-16
E. Naranjo,D. Sela,Loss,11-03-16
N. Massu,L. Diaz-Barriga,Win,11-03-16
N. Massu,L. Diaz-Barriga,Win,11-03-16
N. Petrova,S. Peng,Win,11-03-16
N. Petrova,S. Peng,Loss,11-03-16
N. Petrova,S. Peng,Loss,11-03-16
N. Mektic,S. Darcis,Loss,11-03-16
N. Mektic,S. Darcis,Loss,11-03-16
U. Ignatik,H. Heliovaara,Win,11-03-16
U. Ignatik,H. Heliovaara,Win,11-03-16
A. Roddick,J. Isner,Win,11-03-16
A. Roddick,J. Isner,Win,11-03-16
A. Kudryavtsev,S. Stadler,Win,11-03-16
A. Kudryavtsev,S. Stadler,Win,11-03-16
A. Veic,T. Ito,Win,11-03-16
A. Veic,T. Ito,Loss,11-03-16
A. Veic,T. Ito,Loss,11-03-16
D. Safina,M. Sharapova,Loss,11-03-16
D. Safina,M. Sharapova,Loss,11-03-16
D. Meffert,T. Fernandes,Win,11-03-16
D. Meffert,T. Fernandes,Win,11-03-16
S. Bubka,S. Rieschick,Loss,11-03-16
S. Bubka,S. Rieschick,Loss,11-03-16
M. Gong,M. Bachinger,Loss,11-03-16
M. Gong,M. Bachinger,Loss,11-03-16
C. Stebe,L. Lacko,Win,11-03-16
C. Stebe,L. Lacko,Win,11-03-16
S. Vagnozzi,I. Minar,Loss,11-03-16
S. Vagnozzi,I. Minar,Loss,11-03-16
V. Crivoi,A. Ramos-Vinolas,Loss,11-03-16
V. Crivoi,A. Ramos-Vinolas,Loss,11-03-16
J. Dasnieres De Veigy,P. Luczak,Loss,11-03-16
J. Dasnieres De Veigy,P. Luczak,Loss,11-03-16
Y. Schukin,G. Alcaide,Win,11-03-16
Y. Schukin,G. Alcaide,Loss,11-03-16
Y. Schukin,G. Alcaide,Loss,11-03-16
D. Lojda,C. Lindell,Win,11-03-16
D. Lojda,C. Lindell,Win,11-03-16
M. Jaziri,Y. Idmbarek,Win,11-03-16
M. Jaziri,Y. Idmbarek,Win,11-03-16
P. Carreno-Busta,E. Korolev,Win,11-03-16
P. Carreno-Busta,E. Korolev,Win,11-03-16
M. Klizan,J. Hajek,Win,11-03-16
N. Monroe,M. McClune,Loss,11-03-16
N. Monroe,M. McClune,Loss,11-03-16
A. El Mihdawy,A. Weintraub,Loss,11-03-16
A. El Mihdawy,A. Weintraub,Loss,11-03-16
B. Reynolds,L. Walter,Win,11-03-16
B. Reynolds,L. Walter,Win,11-03-16
S. Querrey,T. Robredo,Loss,11-03-16
S. Querrey,T. Robredo,Loss,11-03-16
P. Kohlschreiber,J. Del Potro,Loss,11-03-16
P. Kohlschreiber,J. Del Potro,Loss,11-03-16
K. Kim,P. Polansky,Win,11-03-16
K. Kim,P. Polansky,Win,11-03-16
K. Kim,P. Polansky,Loss,11-03-16
E. Struvay,V. Estrella,Win,11-03-16
E. Struvay,V. Estrella,Loss,11-03-16
E. Struvay,V. Estrella,Loss,11-03-16
I. Kunitsyn,C. Benedetti,Win,11-03-16
I. Kunitsyn,C. Benedetti,Win,11-03-16
R. Ramirez Hidalgo,O. Rochus,Loss,11-03-16
R. Ramirez Hidalgo,O. Rochus,Loss,11-03-16
L. Rosol,D. Gimeno-Traver,Win,11-03-16
L. Rosol,D. Gimeno-Traver,Win,11-03-16
A. Ivanovic,M. Bartoli,Loss,11-03-16
A. Ivanovic,M. Bartoli,Loss,11-03-16
R. Farah,R. Kendrick,Win,11-03-16
R. Farah,R. Kendrick,Loss,11-03-16
R. Farah,R. Kendrick,Loss,11-03-16
T. Berdych,S. Wawrinka,Win,11-03-16
T. Berdych,S. Wawrinka,Loss,11-03-16
T. Berdych,S. Wawrinka,Loss,11-03-16
G. Mina,F. Gil,Loss,11-03-16
G. Mina,F. Gil,Loss,11-03-16
T. Kamke,M. Ilhan,Loss,11-03-16
T. Kamke,M. Ilhan,Loss,11-03-16
S. Bolelli,G. Elias,Win,11-03-16
S. Bolelli,G. Elias,Loss,11-03-16
S. Bolelli,G. Elias,Loss,11-03-16
J. Nieminen,F. Cipolla,Win,11-03-16
J. Nieminen,F. Cipolla,Win,11-03-16
S. Robert,P. Andujar,Win,11-03-16
S. Robert,P. Andujar,Win,11-03-16
S. Robert,P. Andujar,Loss,11-03-16
S. Bohli,F. Fognini,Win,11-03-16
S. Bohli,F. Fognini,Win,11-03-16
V. Troicki,N. Djokovic,Loss,11-03-16
V. Troicki,N. Djokovic,Loss,11-03-16
F. Wolmarans,J. Dubail,Win,11-03-16
F. Wolmarans,J. Dubail,Win,11-03-16
A. Montanes,I. Karlovic,Loss,11-03-16
A. Montanes,I. Karlovic,Loss,11-03-16
A. Roddick,R. Gasquet,Loss,11-03-16
A. Roddick,R. Gasquet,Loss,11-03-16
S. Peer,Y. Wickmayer,Loss,11-03-16
S. Peer,Y. Wickmayer,Loss,11-03-16
R. Nadal,S. Dev Varman,Win,11-03-16
R. Nadal,S. Dev Varman,Win,11-03-16
J. Cabal,D. Sela,Win,11-03-16
J. Cabal,D. Sela,Win,11-03-16
J. Cabal,D. Sela,Loss,11-03-16
D. Young,J. Blake,Win,11-04-16
D. Young,J. Blake,Win,11-04-16
D. Young,J. Blake,Loss,11-04-16
J. Groth,O. Savchuk,Win,11-04-16
J. Groth,O. Savchuk,Win,11-04-16
A. Rodionova,L. Tsurenko,Loss,11-04-16
A. Rodionova,L. Tsurenko,Loss,11-04-16
M. Klizan,I. Minar,Win,11-04-16
M. Klizan,I. Minar,Win,11-04-16
M. Klizan,I. Minar,Loss,11-04-16
M. Martinez Sanchez,V. Razzano,Win,11-04-16
M. Martinez Sanchez,V. Razzano,Win,11-04-16
A. Beck,T. Schoorel,Win,11-04-16
A. Beck,T. Schoorel,Loss,11-04-16
A. Beck,T. Schoorel,Loss,11-04-16
V. Zvonareva,S. Errani,Win,11-04-16
V. Zvonareva,S. Errani,Win,11-04-16
A. Petkovic,C. McHale,Win,11-04-16
A. Petkovic,C. McHale,Win,11-04-16
A. Medina Garrigues,A. Rezai,Win,11-04-16
A. Medina Garrigues,A. Rezai,Loss,11-04-16
A. Medina Garrigues,A. Rezai,Loss,11-04-16
D. Ferrer,J. Melzer,Win,11-04-16
D. Ferrer,J. Melzer,Win,11-04-16
S. Kuznetsova,R. Vinci,Win,11-04-16
S. Kuznetsova,R. Vinci,Win,11-04-16
S. Kuznetsova,R. Vinci,Loss,11-04-16
K. Flipkens,P. Kvitova,Loss,11-04-16
K. Flipkens,P. Kvitova,Loss,11-04-16
S. Bohli,M. Bachinger,Loss,11-04-16
S. Bohli,M. Bachinger,Loss,11-04-16
D. Cibulkova,B. Jovanovski,Win,11-04-16
D. Cibulkova,B. Jovanovski,Win,11-04-16
D. Cibulkova,B. Jovanovski,Loss,11-04-16
R. Nadal,A. Murray,Win,11-04-16
R. Nadal,A. Murray,Win,11-04-16
R. Nadal,A. Murray,Loss,11-04-16
J. Goerges,M. Oudin,Win,11-04-16
J. Goerges,M. Oudin,Win,11-04-16
D. Sela,D. Tursunov,Loss,11-04-16
D. Sela,D. Tursunov,Loss,11-04-16
Y. Wickmayer,B. Zahlavova Strycova,Win,11-04-16
Y. Wickmayer,B. Zahlavova Strycova,Win,11-04-16
J. Acasuso,D. Junqueira,Win,11-04-16
J. Acasuso,D. Junqueira,Win,11-04-16
J. Acasuso,D. Junqueira,Loss,11-04-16
M. Demoliner,A. Bedene,Win,11-04-16
M. Demoliner,A. Bedene,Win,11-04-16
D. Hantuchova,A. Ivanovic,Loss,11-04-16
D. Hantuchova,A. Ivanovic,Loss,11-04-16
D. Young,W. Odesnik,Win,11-04-16
D. Young,W. Odesnik,Win,11-04-16
D. Young,W. Odesnik,Loss,11-04-16
J. Groth,L. Tsurenko,Win,11-04-16
J. Groth,L. Tsurenko,Win,11-04-16
